ChannelPartnerID,response,n_comp,loyalty,portal,rewards,nps,n_yrs,email,sms,call,Region,total_sales_2021,total_sales_2022,brand_B1_sales_2022,buying_frequency_2022,brand_engagement_2022,buying_frequency_B1_2022,brand_B1_contribution_2022,active_last_quarter,active_last_quarter_B1
63170,0,3,0,0,0,2,9,1,0,0,South,16546.0,29289.0,0.0,2.0,2.0,0.0,0.0,No,No
80748,0,2,1,0,1,7,4,1,0,1,West,57871.0,71683.0,0.0,4.0,3.0,0.0,0.0,Yes,No
72311,0,2,0,1,0,2,7,0,1,0,East,50479.0,127211.0,13420.0,5.0,4.0,1.0,0.1054940217434027,Yes,No
82506,0,2,1,1,1,6,2,1,1,1,West,7324.0,86764.0,13535.0,3.0,3.0,1.0,0.1559978793047808,No,No
76001,0,1,0,1,0,4,8,0,1,0,East,50107.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
10258,0,0,0,0,0,7,9,1,0,0,East,101616.0,31399.0,9880.0,6.0,2.0,2.0,0.3146597025382974,Yes,Yes
20454,0,0,0,0,0,0,9,1,0,0,West,43833.0,111681.0,0.0,3.0,3.0,0.0,0.0,Yes,No
12016,0,1,1,1,1,2,7,1,1,1,East,41335.0,6837.0,0.0,1.0,1.0,0.0,0.0,Yes,No
29594,0,2,0,0,0,2,4,1,0,0,South,69888.0,44697.0,28414.0,2.0,2.0,1.0,0.6357026198626305,Yes,Yes
21157,0,2,1,1,1,2,3,1,1,1,East,80908.0,50245.0,5269.0,3.0,3.0,1.0,0.10486615583640163,No,No
31352,0,1,0,0,0,1,4,1,0,0,East,144054.0,68684.0,8607.0,3.0,3.0,1.0,0.12531302777939549,Yes,Yes
22915,0,3,0,0,0,2,4,0,1,0,East,0.0,48959.0,29044.0,2.0,2.0,1.0,0.5932310708960559,Yes,No
40493,0,4,0,0,0,2,3,1,0,0,East,4439.0,40919.0,0.0,2.0,1.0,0.0,0.0,No,No
44008,0,2,1,1,1,4,6,1,1,1,South,83163.0,47316.0,37085.0,3.0,2.0,2.0,0.7837729309324541,Yes,Yes
44183,0,3,1,0,1,1,7,1,0,1,East,102772.0,63589.0,0.0,3.0,3.0,0.0,0.0,Yes,No
68441,0,3,0,0,0,5,5,1,0,0,West,79120.0,94322.0,0.0,3.0,3.0,0.0,0.0,Yes,No
60003,0,3,0,0,0,2,3,1,0,0,East,9292.0,50559.0,15142.0,3.0,3.0,1.0,0.29949168298423623,No,No
51566,0,4,1,1,1,2,6,1,1,1,South,61188.0,52216.0,9973.0,3.0,3.0,1.0,0.19099509728818753,Yes,Yes
43128,0,1,0,1,0,1,7,0,1,0,North,2785.0,71794.0,0.0,4.0,3.0,0.0,0.0,No,No
46644,0,1,0,1,0,7,5,0,1,0,South,59728.0,104332.0,10926.0,5.0,4.0,1.0,0.10472338304642871,Yes,No
38206,0,2,1,0,1,8,3,1,0,1,East,62098.0,12755.0,0.0,1.0,1.0,0.0,0.0,No,No
29769,0,0,1,0,1,5,4,1,0,1,East,10614.0,34137.0,10388.0,6.0,5.0,2.0,0.3043032486744588,Yes,Yes
54027,0,5,0,1,0,2,9,0,1,0,North,20401.0,45156.0,41631.0,2.0,2.0,1.0,0.9219372840818496,No,No
57542,0,4,0,1,0,6,8,0,1,0,North,83152.0,86753.0,41337.0,4.0,4.0,1.0,0.4764907265454797,Yes,Yes
81800,0,5,1,0,1,1,3,1,0,1,North,4178.0,48489.0,0.0,2.0,2.0,0.0,0.0,Yes,No
81974,0,2,1,1,1,0,6,1,1,1,West,43170.0,73545.0,0.0,2.0,2.0,0.0,0.0,Yes,No
92170,0,3,1,0,1,6,8,1,0,1,South,12885.0,105597.0,10346.0,4.0,3.0,1.0,0.09797626826519693,Yes,No
19748,0,4,1,0,1,7,3,1,0,1,South,55927.0,8548.0,8548.0,1.0,1.0,1.0,1.0,Yes,Yes
29943,0,2,1,1,1,4,6,1,1,1,South,50100.0,13817.0,0.0,1.0,1.0,0.0,0.0,No,No
47521,1,3,1,1,1,10,8,1,1,1,West,29267.0,14379.0,0.0,1.0,1.0,0.0,0.0,No,No
39084,1,4,1,0,1,8,2,1,0,1,West,53522.0,102888.0,22205.0,4.0,3.0,1.0,0.21581719928465903,Yes,No
42599,1,2,1,0,1,5,8,1,0,1,West,73461.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
34162,1,4,0,0,0,6,6,1,0,0,North,97423.0,12905.0,12905.0,1.0,1.0,1.0,1.0,No,No
25724,1,5,0,1,0,3,5,0,1,0,South,23375.0,65202.0,33860.0,4.0,2.0,2.0,0.5193092236434466,Yes,Yes
49982,0,1,1,1,1,2,7,1,1,1,East,106571.0,130613.0,56243.0,4.0,4.0,1.0,0.4306079792976197,Yes,No
68789,1,0,1,0,0,2,4,1,0,0,West,94971.0,93596.0,33352.0,3.0,3.0,2.0,0.3563400145305355,Yes,Yes
60352,0,3,1,0,1,6,5,1,0,1,East,117601.0,89172.0,23367.0,3.0,2.0,1.0,0.26204413941596016,Yes,Yes
77930,0,2,1,0,1,2,5,1,0,1,North,0.0,59328.0,0.0,3.0,2.0,0.0,0.0,No,No
24141,1,4,1,1,0,8,3,0,1,0,East,36050.0,47368.0,0.0,2.0,2.0,0.0,0.0,Yes,No
15704,0,1,0,1,0,1,6,0,1,0,South,55653.0,38020.0,0.0,2.0,2.0,0.0,0.0,Yes,No
97266,0,1,1,0,1,0,2,1,0,1,South,65023.0,188383.0,0.0,5.0,4.0,0.0,0.0,Yes,No
17461,1,4,1,1,0,9,3,0,1,0,West,89171.0,174981.0,65919.0,8.0,3.0,3.0,0.376720901126408,Yes,Yes
80391,1,1,0,0,0,5,8,1,0,0,West,32708.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
26602,1,4,1,1,1,1,4,1,1,1,East,86720.0,6535.0,6535.0,1.0,1.0,1.0,1.0,Yes,Yes
18164,0,1,0,0,0,0,8,1,0,0,East,38926.0,92289.0,7942.0,3.0,4.0,1.0,0.08605575962465732,Yes,No
99727,1,0,1,0,1,5,4,1,0,1,West,81120.0,49428.0,15006.0,3.0,2.0,1.0,0.30359310512260257,Yes,Yes
67206,0,0,1,1,1,1,6,1,1,1,South,52260.0,31008.0,0.0,1.0,1.0,0.0,0.0,No,No
91464,0,5,1,0,1,2,4,1,0,1,East,94405.0,107853.0,15589.0,5.0,4.0,2.0,0.14453932667612399,Yes,No
83026,1,3,1,0,1,3,3,1,0,1,South,91257.0,18721.0,0.0,2.0,2.0,0.0,0.0,No,No
74589,1,0,1,1,0,1,4,0,1,0,West,75433.0,171408.0,42385.0,4.0,4.0,1.0,0.24727550639410062,Yes,No
66151,0,1,1,0,1,3,7,1,0,1,East,27674.0,99733.0,0.0,2.0,2.0,0.0,0.0,No,No
57714,0,4,0,1,0,8,6,0,1,0,West,174439.0,11939.0,10250.0,2.0,2.0,1.0,0.8585308652315939,Yes,Yes
67909,0,5,1,0,1,3,8,1,0,1,North,18290.0,53046.0,20225.0,3.0,3.0,1.0,0.3812728575198884,Yes,No
85487,1,1,0,1,0,8,4,1,1,1,South,87431.0,26366.0,0.0,1.0,1.0,0.0,0.0,No,No
77050,0,5,1,0,1,3,2,1,0,1,South,70683.0,59652.0,0.0,2.0,3.0,0.0,0.0,No,No
87245,0,0,0,0,0,3,4,1,0,0,North,97707.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
72128,1,1,1,1,1,1,8,1,1,1,East,31150.0,115984.0,40353.0,4.0,4.0,1.0,0.3479186784384053,Yes,No
14998,0,1,0,0,0,3,2,1,0,0,North,91939.0,68684.0,0.0,3.0,3.0,0.0,0.0,No,No
63865,1,5,0,0,0,7,7,1,0,0,West,30119.0,32743.0,0.0,2.0,2.0,0.0,0.0,No,No
88123,1,2,1,0,1,2,4,1,0,1,West,0.0,47146.0,0.0,3.0,3.0,0.0,0.0,No,No
79685,0,2,1,1,1,3,3,1,1,1,South,47363.0,59487.0,7787.0,4.0,4.0,1.0,0.13090255013700472,Yes,No
89880,1,2,1,1,1,8,6,1,1,1,West,121993.0,65074.0,31075.0,3.0,2.0,1.0,0.4775332698159019,No,No
74763,0,1,1,0,1,2,5,1,0,1,North,46728.0,31686.0,20011.0,3.0,3.0,1.0,0.6315407435460456,Yes,Yes
54373,1,2,1,1,0,9,7,0,1,0,West,0.0,82165.0,22323.0,2.0,2.0,1.0,0.27168502403699873,Yes,Yes
45935,1,5,0,0,0,8,4,1,0,0,North,164631.0,71367.0,30789.0,3.0,2.0,2.0,0.43141788221446886,Yes,No
49451,1,4,1,1,0,3,6,0,1,0,South,179152.0,23190.0,0.0,2.0,2.0,0.0,0.0,No,No
73709,0,3,1,0,1,6,4,1,0,1,West,38839.0,26660.0,0.0,1.0,1.0,0.0,0.0,No,No
85836,1,0,1,1,0,6,9,0,1,0,East,40543.0,59233.0,11488.0,3.0,3.0,1.0,0.19394594229567977,Yes,No
77399,0,2,0,0,0,2,4,1,0,0,South,4813.0,97159.0,0.0,3.0,2.0,0.0,0.0,Yes,No
11656,1,4,1,0,1,10,6,1,0,1,North,0.0,35808.0,4869.0,2.0,2.0,1.0,0.13597520107238606,No,No
93219,1,4,1,1,1,6,7,1,1,1,South,134027.0,110174.0,0.0,4.0,3.0,0.0,0.0,Yes,No
96735,0,1,1,1,1,4,9,1,1,1,West,4935.0,47649.0,0.0,1.0,1.0,0.0,0.0,No,No
30992,0,2,1,0,1,3,5,1,0,1,East,74734.0,14109.0,0.0,2.0,2.0,0.0,0.0,Yes,No
41188,0,1,1,0,1,5,7,1,0,1,South,32562.0,13350.0,0.0,1.0,1.0,0.0,0.0,No,No
58766,0,2,0,0,0,8,6,1,0,0,East,75159.0,5153.0,5153.0,1.0,1.0,1.0,1.0,No,No
68961,0,4,1,0,1,7,8,1,0,1,South,54266.0,113144.0,8678.0,5.0,4.0,1.0,0.07669872021494732,Yes,Yes
60524,0,1,0,0,0,7,5,0,1,0,West,11989.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
78102,0,3,0,0,0,5,2,0,1,0,East,55615.0,24726.0,1863.0,2.0,2.0,1.0,0.07534578985683087,No,No
78276,0,4,1,1,1,1,6,1,1,1,North,7314.0,70883.0,34815.0,4.0,3.0,2.0,0.49116149147186206,Yes,Yes
88471,1,4,0,1,0,1,4,1,1,1,West,93462.0,35890.0,13527.0,3.0,5.0,1.0,0.3769016439119532,Yes,Yes
80034,1,1,0,0,0,10,6,0,1,0,West,27359.0,138768.0,93262.0,3.0,2.0,2.0,0.6720713709212499,No,No
64917,0,2,0,0,0,0,6,0,1,0,South,79449.0,28399.0,0.0,2.0,1.0,0.0,0.0,Yes,No
89175,0,4,1,0,1,8,6,1,0,1,West,69087.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
99370,1,2,1,0,0,2,3,0,1,0,North,86776.0,161501.0,41887.0,6.0,4.0,2.0,0.2593606231540362,Yes,Yes
26948,1,1,1,1,0,6,8,0,1,0,West,183829.0,64637.0,31479.0,4.0,3.0,2.0,0.4870120828627566,Yes,No
18511,0,1,0,0,0,2,2,0,1,0,North,52492.0,77938.0,31647.0,3.0,2.0,2.0,0.40605352972875874,Yes,Yes
10073,1,5,0,0,0,3,7,1,0,1,North,115277.0,66024.0,32020.0,2.0,2.0,1.0,0.48497516054767964,No,No
20268,1,2,1,0,0,2,9,0,1,0,North,50404.0,52057.0,0.0,1.0,1.0,0.0,0.0,Yes,No
13763,1,1,0,0,0,6,6,0,1,0,East,53519.0,132007.0,0.0,3.0,3.0,0.0,0.0,Yes,No
38021,1,2,1,0,0,6,9,0,1,0,West,48523.0,77930.0,0.0,4.0,2.0,0.0,0.0,Yes,No
48216,1,4,1,1,1,5,5,1,1,1,South,47945.0,134704.0,48837.0,2.0,3.0,1.0,0.3625504810547571,Yes,No
33099,1,3,1,0,0,7,7,0,1,0,West,95022.0,38698.0,38698.0,2.0,1.0,2.0,1.0,No,No
31341,0,5,0,1,0,3,5,0,1,0,East,101056.0,161969.0,13731.0,6.0,3.0,1.0,0.08477548172798499,Yes,No
48919,1,3,1,0,0,3,6,0,1,0,North,54068.0,194296.0,57553.0,5.0,4.0,1.0,0.2962129946061679,No,No
40482,0,3,0,1,0,7,5,0,1,0,South,19295.0,48444.0,22024.0,2.0,2.0,1.0,0.45462802411031294,Yes,No
32044,0,5,0,0,0,5,5,0,1,0,East,13922.0,100543.0,0.0,3.0,2.0,0.0,0.0,Yes,No
23607,0,4,0,0,0,3,8,0,1,0,North,83910.0,58995.0,0.0,1.0,1.0,0.0,0.0,No,No
33802,0,3,1,1,1,3,4,1,1,1,West,132760.0,123550.0,0.0,4.0,3.0,0.0,0.0,No,No
18685,0,2,0,1,0,3,7,0,1,0,East,0.0,26952.0,0.0,1.0,1.0,0.0,0.0,No,No
51555,1,2,1,1,0,1,8,0,1,0,South,92975.0,64388.0,0.0,4.0,4.0,0.0,0.0,Yes,No
43117,1,1,1,1,0,1,8,0,1,0,West,15471.0,43557.0,0.0,3.0,3.0,0.0,0.0,No,No
34680,1,3,1,0,1,8,6,1,0,1,South,115411.0,99996.0,27213.0,2.0,3.0,1.0,0.27214088563542543,No,No
26242,0,2,0,1,0,7,5,1,1,0,East,109138.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
17805,0,3,1,0,1,3,3,1,0,1,West,66955.0,51073.0,0.0,3.0,3.0,0.0,0.0,No,No
99367,1,1,0,0,0,0,3,0,1,0,East,130473.0,58865.0,58865.0,1.0,1.0,1.0,1.0,Yes,Yes
12883,1,1,1,0,0,4,4,0,1,0,North,14717.0,75797.0,18046.0,3.0,3.0,1.0,0.23808330144992546,Yes,No
37141,1,5,1,0,0,7,8,0,1,0,West,67801.0,84518.0,39766.0,4.0,4.0,1.0,0.4705033247355593,Yes,No
28703,1,1,1,0,1,8,6,1,0,1,South,13230.0,74574.0,5400.0,4.0,3.0,1.0,0.07241129616220131,Yes,No
20266,0,3,0,0,0,4,3,0,1,0,West,113081.0,62047.0,0.0,4.0,3.0,0.0,0.0,No,No
20440,0,4,1,0,1,5,3,1,0,1,North,90687.0,6923.0,0.0,3.0,2.0,0.0,0.0,No,No
30635,1,2,0,0,0,3,7,1,0,1,East,169820.0,209145.0,19799.0,6.0,5.0,1.0,0.09466637978436013,Yes,No
15518,0,4,0,1,0,2,3,0,1,0,South,157597.0,61462.0,0.0,1.0,2.0,0.0,0.0,No,No
97081,0,4,0,1,0,1,7,0,1,0,East,13065.0,29876.0,0.0,2.0,3.0,0.0,0.0,No,No
31338,1,1,1,0,0,5,8,0,1,0,West,20904.0,31231.0,0.0,2.0,1.0,0.0,0.0,Yes,No
80206,1,1,0,0,0,8,4,1,0,1,West,35651.0,114322.0,58194.0,3.0,2.0,1.0,0.5090358811077483,Yes,No
14463,1,1,1,1,1,9,6,1,1,1,North,73071.0,31026.0,0.0,2.0,2.0,0.0,0.0,Yes,No
96026,1,1,1,1,0,6,2,0,1,0,North,49033.0,89396.0,0.0,5.0,4.0,0.0,0.0,Yes,No
16221,0,1,1,1,1,5,7,1,1,1,East,112849.0,69822.0,11574.0,3.0,5.0,1.0,0.165764372260892,Yes,No
91104,1,3,1,0,1,8,7,1,0,1,East,149203.0,113210.0,26618.0,3.0,3.0,1.0,0.23512057238759826,Yes,No
25362,0,5,0,0,0,8,7,0,1,0,North,80660.0,52093.0,28155.0,4.0,2.0,2.0,0.5404756877123605,Yes,No
25536,0,3,0,0,0,4,6,0,1,0,North,9701.0,111844.0,0.0,4.0,3.0,0.0,0.0,No,No
35732,1,0,1,1,1,6,7,1,1,1,South,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
27294,1,1,1,0,1,5,4,1,0,1,East,52484.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
44872,1,3,1,1,1,1,4,1,1,1,West,81511.0,25355.0,14700.0,2.0,2.0,1.0,0.5797673042792348,Yes,No
36435,1,3,1,1,1,3,4,1,1,1,South,37045.0,24901.0,0.0,1.0,1.0,0.0,0.0,Yes,No
39950,1,1,1,1,0,0,7,0,1,0,West,91181.0,90278.0,24326.0,4.0,4.0,1.0,0.2694565674915262,Yes,No
38193,0,2,1,1,1,4,6,1,1,1,East,76672.0,49962.0,0.0,3.0,3.0,0.0,0.0,No,No
11122,0,5,0,1,0,2,3,0,1,0,North,25641.0,72398.0,0.0,2.0,1.0,0.0,0.0,No,No
21318,0,2,1,0,1,0,7,1,0,1,North,46294.0,39765.0,25238.0,2.0,2.0,1.0,0.6346787375833018,No,No
38896,1,1,1,1,1,3,6,1,1,1,South,101980.0,4089.0,0.0,1.0,1.0,0.0,0.0,Yes,No
30458,0,0,0,0,0,1,5,1,0,0,East,30697.0,21528.0,14376.0,2.0,2.0,1.0,0.6677814938684504,No,No
49265,0,0,0,1,0,6,8,0,1,0,East,32460.0,33618.0,0.0,2.0,3.0,0.0,0.0,Yes,No
40828,1,2,1,0,1,3,3,1,0,1,South,74989.0,124619.0,0.0,4.0,2.0,0.0,0.0,Yes,No
32390,1,4,1,0,0,1,6,1,0,0,West,65345.0,100672.0,0.0,3.0,2.0,0.0,0.0,Yes,No
49969,1,1,1,0,1,6,9,1,0,1,North,92087.0,153801.0,0.0,4.0,4.0,0.0,0.0,Yes,No
60164,1,1,1,1,0,8,5,0,1,0,North,43618.0,48482.0,0.0,3.0,3.0,0.0,0.0,No,No
33094,1,4,1,1,1,6,4,1,1,1,West,204257.0,53803.0,0.0,2.0,2.0,0.0,0.0,Yes,No
24656,1,3,0,1,0,9,7,1,1,1,North,38179.0,55839.0,0.0,2.0,2.0,0.0,0.0,Yes,No
34851,1,3,1,1,0,1,9,0,1,0,West,218203.0,153185.0,20521.0,5.0,4.0,1.0,0.13396220256552535,Yes,Yes
52429,0,2,0,1,0,1,5,0,1,0,East,53247.0,128091.0,37657.0,3.0,3.0,1.0,0.29398630661014435,No,No
11297,0,0,0,1,0,1,8,1,1,1,West,69599.0,87098.0,33020.0,5.0,3.0,2.0,0.3791131828515006,Yes,Yes
11471,0,0,0,1,0,6,4,0,1,0,East,44565.0,80374.0,10890.0,5.0,3.0,2.0,0.1354915768780949,Yes,No
93034,0,2,0,1,0,7,7,0,1,0,East,70840.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
84596,1,0,0,1,0,7,4,0,1,0,South,48776.0,43277.0,0.0,2.0,1.0,0.0,0.0,Yes,No
18854,0,1,1,1,1,5,8,1,1,1,East,3984.0,80915.0,43720.0,2.0,2.0,1.0,0.5403200889822654,No,No
10416,0,1,1,0,1,1,5,1,0,1,South,83252.0,68175.0,0.0,2.0,2.0,0.0,0.0,No,No
20612,0,4,0,0,0,7,4,0,2,0,West,31661.0,116076.0,59426.0,5.0,3.0,2.0,0.5119576828974121,Yes,No
95494,0,3,1,1,1,7,7,1,1,1,South,48607.0,14422.0,1146.0,4.0,3.0,1.0,0.07946193315767577,Yes,No
29752,1,4,1,1,0,5,5,0,1,0,South,53919.0,97346.0,0.0,4.0,3.0,0.0,0.0,Yes,No
65963,0,1,0,1,0,2,3,0,1,0,South,57110.0,33898.0,14306.0,3.0,2.0,1.0,0.4220307982771845,Yes,No
57526,1,1,1,0,1,1,4,1,0,1,South,80888.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
49088,0,2,0,1,0,5,4,0,1,0,South,71585.0,53599.0,21922.0,3.0,3.0,2.0,0.40900016791358046,No,No
93911,1,2,1,0,1,8,3,1,0,1,East,67189.0,44644.0,44644.0,3.0,1.0,3.0,1.0,No,No
85474,0,3,0,0,0,4,2,0,2,0,North,14381.0,27211.0,27211.0,2.0,1.0,2.0,1.0,Yes,Yes
77036,1,4,1,0,0,1,3,1,0,0,South,26863.0,97420.0,0.0,4.0,3.0,0.0,0.0,Yes,No
23247,0,3,1,0,1,1,6,1,0,1,South,77955.0,37267.0,25474.0,2.0,2.0,1.0,0.6835538143665978,No,No
14810,0,1,0,0,0,8,7,0,2,0,North,64485.0,60492.0,0.0,3.0,1.0,0.0,0.0,Yes,No
25005,0,3,1,1,1,4,8,1,1,1,South,33238.0,153719.0,0.0,4.0,4.0,0.0,0.0,Yes,No
16567,0,2,1,1,1,2,2,1,1,1,North,39246.0,56910.0,0.0,1.0,2.0,0.0,0.0,Yes,No
98130,1,4,1,1,1,7,2,1,1,1,East,0.0,53502.0,0.0,1.0,1.0,0.0,0.0,No,No
71060,0,1,0,1,0,4,4,0,1,0,South,44394.0,101665.0,24597.0,3.0,3.0,1.0,0.24194167117493728,No,No
81255,1,2,1,0,1,7,8,1,0,1,West,96690.0,22176.0,22176.0,1.0,1.0,1.0,1.0,No,No
17445,1,0,1,1,1,4,6,1,1,1,North,18399.0,42956.0,34581.0,3.0,2.0,2.0,0.805033057081665,Yes,No
99007,0,1,1,0,1,4,2,1,0,1,South,98772.0,121692.0,19192.0,5.0,4.0,1.0,0.15770962758439339,Yes,No
19203,1,4,1,0,1,8,9,1,0,1,South,31584.0,47558.0,0.0,5.0,3.0,0.0,0.0,Yes,No
36781,0,3,1,0,1,7,6,1,0,1,West,125506.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
28343,1,3,1,1,0,9,4,0,1,0,North,0.0,43228.0,13623.0,2.0,2.0,1.0,0.3151429628944203,Yes,No
31859,0,5,1,1,1,4,6,1,1,1,North,33389.0,100823.0,94683.0,2.0,2.0,2.0,0.9391011971474763,No,No
56117,1,0,1,1,0,3,7,0,1,0,West,84613.0,55561.0,51224.0,2.0,2.0,1.0,0.9219416497183276,No,No
92328,1,3,0,0,0,2,6,1,0,1,East,135984.0,12905.0,6622.0,3.0,2.0,2.0,0.513134444013948,Yes,Yes
83890,0,1,0,0,0,2,4,1,0,0,West,0.0,62938.0,31640.0,3.0,3.0,1.0,0.5027169595474912,Yes,Yes
94085,0,4,1,0,1,4,2,1,0,1,South,49328.0,2604.0,0.0,1.0,1.0,0.0,0.0,No,No
67015,1,1,1,0,1,2,6,1,0,1,West,116400.0,16434.0,0.0,1.0,1.0,0.0,0.0,Yes,No
21838,1,4,1,1,0,6,2,0,1,0,West,60230.0,145785.0,94907.0,5.0,3.0,2.0,0.6510066193366945,Yes,Yes
13401,1,2,1,0,1,7,5,1,0,1,West,45432.0,39119.0,23502.0,3.0,3.0,1.0,0.6007822285845753,Yes,No
94963,0,4,0,1,0,0,8,0,1,0,West,41015.0,46920.0,0.0,2.0,2.0,0.0,0.0,No,No
86526,0,1,0,0,0,3,8,1,0,0,North,89567.0,16288.0,0.0,1.0,1.0,0.0,0.0,No,No
96721,0,2,1,1,1,7,4,1,1,1,North,174975.0,65594.0,0.0,3.0,3.0,0.0,0.0,Yes,No
24299,0,2,1,0,1,3,3,1,0,1,South,31488.0,114551.0,0.0,4.0,4.0,0.0,0.0,Yes,No
15861,0,0,1,1,1,4,8,1,1,1,South,74113.0,115538.0,43016.0,4.0,4.0,1.0,0.37231040869670584,Yes,No
97424,1,2,0,0,0,1,8,1,2,0,West,50438.0,66739.0,0.0,3.0,2.0,0.0,0.0,Yes,No
17619,0,4,0,0,0,7,7,0,2,0,North,11114.0,106158.0,51940.0,3.0,2.0,1.0,0.4892707096968669,No,No
35197,0,5,1,0,1,7,6,1,0,1,North,58353.0,7117.0,0.0,1.0,1.0,0.0,0.0,No,No
35372,1,3,1,1,0,6,7,0,1,0,East,4454.0,95001.0,28547.0,5.0,5.0,1.0,0.30049157377290764,Yes,No
26934,0,4,1,1,0,6,7,0,1,0,East,71068.0,25615.0,0.0,2.0,2.0,0.0,0.0,No,No
63145,0,5,1,1,1,1,7,1,1,1,North,54533.0,102183.0,48266.0,4.0,4.0,2.0,0.4723486294197665,Yes,No
54708,0,4,0,1,0,1,4,0,1,0,South,18545.0,55330.0,19618.0,3.0,3.0,1.0,0.35456352792336887,Yes,No
46270,0,1,0,0,0,5,7,1,0,0,South,87206.0,80978.0,40656.0,4.0,3.0,1.0,0.5020622885228087,Yes,Yes
37833,1,1,1,1,1,9,7,1,1,1,West,111187.0,284563.0,145779.0,2.0,2.0,1.0,0.512290775680605,Yes,No
41348,0,3,1,1,1,4,8,1,1,1,North,54002.0,70865.0,0.0,4.0,3.0,0.0,0.0,Yes,No
65606,1,3,1,1,1,1,5,1,1,1,East,87351.0,34073.0,19124.0,3.0,4.0,1.0,0.5612655181522026,No,No
69122,0,4,0,0,0,3,4,0,2,0,East,43763.0,27848.0,9197.0,3.0,3.0,1.0,0.3302571100258546,Yes,No
93380,1,4,1,0,1,4,5,1,0,1,North,15566.0,63930.0,53343.0,4.0,3.0,2.0,0.8343969967151572,No,No
13575,1,2,1,0,0,8,7,0,2,0,East,116984.0,39306.0,20106.0,2.0,2.0,1.0,0.5115249580216761,No,No
97070,1,3,1,1,1,9,5,1,1,1,West,239610.0,102792.0,0.0,3.0,2.0,0.0,0.0,Yes,No
88632,1,2,0,1,0,2,4,1,1,1,North,53468.0,29380.0,29380.0,1.0,1.0,1.0,1.0,No,No
86874,1,1,1,1,0,9,7,0,1,0,West,162129.0,51471.0,0.0,1.0,2.0,0.0,0.0,No,No
14452,0,2,1,0,1,4,6,1,0,1,East,40475.0,41369.0,14818.0,2.0,2.0,1.0,0.35819091590321256,Yes,No
96015,0,0,1,1,1,0,8,1,1,1,West,76133.0,152669.0,49584.0,5.0,3.0,2.0,0.3247810622981745,No,No
87577,0,2,0,1,0,3,2,0,1,0,West,4318.0,61680.0,0.0,2.0,2.0,0.0,0.0,Yes,No
91093,1,2,1,1,0,1,4,0,1,0,East,104012.0,162551.0,46407.0,5.0,3.0,1.0,0.2854919379148698,Yes,No
25351,0,2,1,1,1,4,8,1,1,1,South,0.0,73158.0,0.0,4.0,2.0,0.0,0.0,Yes,No
16913,0,4,1,0,1,2,9,1,0,1,North,76002.0,82583.0,0.0,4.0,3.0,0.0,0.0,Yes,No
98476,1,2,0,0,0,9,7,1,0,1,South,8665.0,13744.0,13744.0,1.0,1.0,1.0,1.0,Yes,Yes
90038,0,3,1,1,1,4,5,1,1,1,East,52723.0,170543.0,0.0,5.0,4.0,0.0,0.0,Yes,No
18846,1,4,1,1,1,4,4,1,1,1,South,44079.0,97561.0,86346.0,4.0,2.0,3.0,0.8850462787384303,Yes,Yes
81775,0,3,0,1,0,1,3,0,1,0,South,78943.0,63300.0,0.0,2.0,2.0,0.0,0.0,No,No
73338,0,5,0,0,0,1,5,0,2,0,East,67089.0,9849.0,0.0,1.0,1.0,0.0,0.0,No,No
83533,0,4,0,0,0,7,5,1,0,0,East,90946.0,24555.0,0.0,2.0,1.0,0.0,0.0,No,No
11111,0,4,0,0,0,6,3,1,0,0,South,25497.0,26211.0,0.0,1.0,1.0,0.0,0.0,No,No
21307,0,4,1,1,1,4,9,1,1,1,North,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
38885,0,5,1,0,1,6,8,1,0,1,West,81774.0,13036.0,0.0,1.0,1.0,0.0,0.0,No,No
30447,1,3,1,1,1,2,6,1,1,1,West,103916.0,19493.0,0.0,1.0,1.0,0.0,0.0,No,No
22010,0,0,0,1,0,2,7,0,1,0,North,29875.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
32205,0,3,0,1,0,8,5,0,1,0,North,97050.0,68004.0,0.0,2.0,2.0,0.0,0.0,Yes,No
32379,1,4,1,1,1,4,6,1,1,1,West,34311.0,93478.0,0.0,4.0,3.0,0.0,0.0,Yes,No
23942,0,5,0,0,0,7,5,1,0,0,West,136902.0,36552.0,0.0,1.0,1.0,0.0,0.0,Yes,No
41520,0,5,1,0,1,8,8,1,0,1,West,36029.0,123775.0,25058.0,3.0,3.0,1.0,0.2024479903049889,Yes,Yes
51715,1,3,1,0,1,7,6,1,0,1,East,110786.0,53196.0,0.0,1.0,2.0,0.0,0.0,Yes,No
